,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ada_boost_l__estimator,param_ada_boost_l__learning_rate,param_ada_boost_l__n_estimators,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
59,4.866426801681518,0.4799253372958452,0.09421343803405761,0.020092515521617386,LogisticRegression(),0.02,400,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.02, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 25}",0.9420289855072463,0.9470588235294117,0.9445277361319341,0.9556213017751479,0.9228486646884273,0.9424171023264334,0.010802088873235615,5
60,1.8171361446380616,0.2419777468218955,0.03896493911743164,0.010256031661963734,LogisticRegression(),0.05,100,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 8}",0.9309838472834068,0.9325513196480938,0.9355322338830585,0.9378698224852071,0.9088235294117647,0.9291521505423063,0.010439018806086947,78
61,2.17065110206604,0.13146336669672024,0.0674361228942871,0.01244681723580532,LogisticRegression(),0.05,100,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 10}",0.9298245614035088,0.9341142020497804,0.927710843373494,0.9453471196454948,0.9032258064516129,0.9280445065847781,0.013823671179270566,101
62,2.2278611183166506,0.06173008104294765,0.06082148551940918,0.005663005205279682,LogisticRegression(),0.05,100,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 12}",0.9309838472834068,0.9380530973451328,0.9397590361445783,0.9408284023668639,0.9106881405563689,0.9320625047392701,0.01122489824265811,47
63,2.2801257133483888,0.07349326315255124,0.07021040916442871,0.02092616965106807,LogisticRegression(),0.05,100,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 15}",0.9300291545189504,0.9513991163475699,0.9359165424739195,0.9601181683899557,0.9189985272459499,0.9392923017952691,0.014760288695960726,34
64,2.754878807067871,0.044629085401816024,0.06876072883605958,0.017538136605148698,LogisticRegression(),0.05,100,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 25}",0.9341142020497804,0.9455081001472754,0.9417040358744395,0.9585798816568047,0.9260355029585798,0.9411883445373761,0.010963976370895252,16
65,2.5776752471923827,0.19307895322536073,0.057121562957763675,0.009531650540560259,LogisticRegression(),0.05,200,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 8}",0.9282576866764275,0.931185944363104,0.9355322338830585,0.9378698224852071,0.9088235294117647,0.9283338433639123,0.010310619325044533,96
66,2.542650604248047,0.27625233470055033,0.06381368637084961,0.01129256971486565,LogisticRegression(),0.05,200,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 10}",0.9298245614035088,0.9354838709677419,0.9293233082706767,0.9453471196454948,0.9032258064516129,0.928640933347807,0.013955054582069013,84
67,2.6643567085266113,0.17646298614811695,0.08062829971313476,0.03409349382800831,LogisticRegression(),0.05,200,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 12}",0.9309838472834068,0.9366715758468336,0.9397590361445783,0.9394387001477105,0.9106881405563689,0.9315082599957796,0.010875471491415102,55
68,2.672272205352783,0.19476367175805084,0.08984456062316895,0.017415670992829573,LogisticRegression(),0.05,200,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 15}",0.9282576866764275,0.9501466275659824,0.9375,0.9601181683899557,0.9189985272459499,0.9390042019756631,0.014750799719547805,38
69,3.2781317710876463,0.2491372966592278,0.07998743057250976,0.019749072798020535,LogisticRegression(),0.05,200,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 25}",0.9387755102040817,0.943952802359882,0.93993993993994,0.9601181683899557,0.9274074074074075,0.9420387656602534,0.010579781561543678,10
70,3.2489515781402587,0.4085410461055509,0.07442469596862793,0.013401127269622788,LogisticRegression(),0.05,300,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 8}",0.9282576866764275,0.931185944363104,0.9355322338830585,0.9378698224852071,0.9088235294117647,0.9283338433639123,0.010310619325044533,96
71,2.5440940380096437,0.5403118128309382,0.07342996597290039,0.01614669574309191,LogisticRegression(),0.05,300,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 10}",0.9298245614035088,0.9354838709677419,0.927710843373494,0.9453471196454948,0.9032258064516129,0.9283184403683704,0.01395419051868401,99
72,3.0587267875671387,0.7163976997686733,0.10422682762145996,0.053943711030875925,LogisticRegression(),0.05,300,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 12}",0.9309838472834068,0.9366715758468336,0.9413533834586466,0.9394387001477105,0.9106881405563689,0.9318271294585931,0.011133033378849144,53
73,2.7727051258087156,0.2275290236097416,0.09325404167175293,0.02098109979538231,LogisticRegression(),0.05,300,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 15}",0.9300291545189504,0.9472140762463344,0.9375,0.9601181683899557,0.9201183431952663,0.9389959484701013,0.01380355776594758,39
74,3.8541879653930664,0.08485784036634604,0.12213001251220704,0.02518170600605519,LogisticRegression(),0.05,300,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 25}",0.9403202328966521,0.9423929098966026,0.93993993993994,0.96,0.9303703703703704,0.9426046906207131,0.009639915712783576,3
75,4.2836709976196286,0.9747744231102466,0.11446537971496581,0.037691663744834625,LogisticRegression(),0.05,400,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 8}",0.9282576866764275,0.931185944363104,0.9355322338830585,0.9378698224852071,0.9088235294117647,0.9283338433639123,0.010310619325044533,96
76,3.333831453323364,1.0046346420103687,0.1296233654022217,0.05842406162167082,LogisticRegression(),0.05,400,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 10}",0.9298245614035088,0.9341142020497804,0.927710843373494,0.9453471196454948,0.9032258064516129,0.9280445065847781,0.013823671179270566,101
77,3.1987918853759765,0.24525809525107328,0.16668176651000977,0.01793380173741468,LogisticRegression(),0.05,400,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 12}",0.9309838472834068,0.9366715758468336,0.9397590361445783,0.9394387001477105,0.9106881405563689,0.9315082599957796,0.010875471491415102,55
78,3.933692741394043,1.1332611684995761,0.19283952713012695,0.06862795437039308,LogisticRegression(),0.05,400,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 15}",0.9271137026239067,0.9515418502202643,0.9359165424739195,0.9601181683899557,0.9203539823008849,0.9390088492017862,0.014844126132689536,37
79,4.484617805480957,0.28688054404075636,0.21219000816345215,0.04539519094815068,LogisticRegression(),0.05,400,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.05, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 25}",0.9370424597364568,0.9453471196454948,0.9415292353823088,0.9585798816568047,0.9274074074074075,0.9419812207656946,0.010235589926721472,11
80,2.7823875904083253,0.24033097267336484,0.1688835620880127,0.07009305979745654,LogisticRegression(),0.1,100,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 8}",0.9309838472834068,0.9325513196480938,0.9369369369369369,0.9378698224852071,0.9088235294117647,0.9294330911530819,0.010624202236500886,76
81,2.771040678024292,0.11432374352363599,0.16389713287353516,0.0898237814463325,LogisticRegression(),0.1,100,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 10}",0.9298245614035088,0.9354838709677419,0.927710843373494,0.9453471196454948,0.9045521292217328,0.9285837049223945,0.013479188457610697,87
82,2.889384078979492,0.2516636977398035,0.12451252937316895,0.03774734180463647,LogisticRegression(),0.1,100,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 12}",0.931185944363104,0.9366715758468336,0.9413533834586466,0.9394387001477105,0.9106881405563689,0.9318675488745327,0.011130264919817605,49
83,2.5285439491271973,0.0896041850157452,0.31339664459228517,0.19745047971789498,LogisticRegression(),0.1,100,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 15}",0.9300291545189504,0.9513991163475699,0.9375,0.9601181683899557,0.9187592319054653,0.9395611342323884,0.014768585077216515,33
84,3.7746251106262205,0.2851117282550863,0.13638744354248047,0.05650332380311848,LogisticRegression(),0.1,100,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 25}",0.9387755102040817,0.9455081001472754,0.9415292353823088,0.9571639586410635,0.9289940828402367,0.9423941774429931,0.009178762051216417,6
85,3.1708398342132567,0.6821987158635832,0.09662981033325195,0.02471501820026183,LogisticRegression(),0.1,200,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 8}",0.9309838472834068,0.9325513196480938,0.9383458646616541,0.9378698224852071,0.9088235294117647,0.9297148766980253,0.010836061834549352,71
86,2.6951334953308104,0.7118450256920315,0.06893219947814941,0.015618084382149667,LogisticRegression(),0.1,200,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 10}",0.9298245614035088,0.9354838709677419,0.9293233082706767,0.9453471196454948,0.9045521292217328,0.928906197901831,0.013473735373675997,79
87,2.5398515701293944,0.6651822603431224,0.13153767585754395,0.032938713388538154,LogisticRegression(),0.1,200,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 12}",0.931185944363104,0.9366715758468336,0.9413533834586466,0.9394387001477105,0.9106881405563689,0.9318675488745327,0.011130264919817605,49
88,3.3267872810363768,0.8169671369800907,0.14358463287353515,0.02337385584361004,LogisticRegression(),0.1,200,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 15}",0.9300291545189504,0.9530791788856305,0.9375,0.9601181683899557,0.9217134416543574,0.9404879886897788,0.01424556724470972,22
89,3.2774941444396974,0.323395916070513,0.18007779121398926,0.034555848612088456,LogisticRegression(),0.1,200,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 25}",0.9385964912280702,0.9486049926578561,0.9417040358744395,0.96,0.9274074074074075,0.9432625854335548,0.010809907894360793,2
90,3.238542318344116,1.0187789062958124,0.127760648727417,0.03403946300306389,LogisticRegression(),0.1,300,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 8}",0.9309838472834068,0.9325513196480938,0.9383458646616541,0.9378698224852071,0.9088235294117647,0.9297148766980253,0.010836061834549352,71
91,2.903002977371216,1.1731120287036414,0.10331430435180664,0.04815685612861053,LogisticRegression(),0.1,300,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 10}",0.9298245614035088,0.9354838709677419,0.927710843373494,0.9453471196454948,0.9032258064516129,0.9283184403683704,0.01395419051868401,99
92,4.016732215881348,0.8592399379043952,0.12494292259216308,0.02627811756278892,LogisticRegression(),0.1,300,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 12}",0.931185944363104,0.9366715758468336,0.9413533834586466,0.9394387001477105,0.9106881405563689,0.9318675488745327,0.011130264919817605,49
93,2.7041470527648928,1.021951472300591,0.08913383483886719,0.01748447373868163,LogisticRegression(),0.1,300,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 15}",0.9300291545189504,0.9501466275659824,0.9375,0.9601181683899557,0.9217134416543574,0.9399014784258493,0.013767441255092088,29
94,3.833854866027832,1.3341130037908318,0.09031524658203124,0.01898639567396523,LogisticRegression(),0.1,300,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 25}",0.9401459854014599,0.9487554904831625,0.9401197604790419,0.9585798816568047,0.9230769230769231,0.9421356082194785,0.01170890849311119,9
95,2.9807592391967774,1.4518936896619028,0.08445491790771484,0.028066781816640397,LogisticRegression(),0.1,400,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 8}",0.9309838472834068,0.9325513196480938,0.9369369369369369,0.9378698224852071,0.9088235294117647,0.9294330911530819,0.010624202236500886,76
96,3.6332539081573487,1.2797666012835267,0.10580062866210938,0.0406723449909648,LogisticRegression(),0.1,400,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 10}",0.9298245614035088,0.9354838709677419,0.927710843373494,0.9453471196454948,0.9045521292217328,0.9285837049223945,0.013479188457610697,87
97,2.7076998233795164,1.1905109948078099,0.11073217391967774,0.0383808208160234,LogisticRegression(),0.1,400,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 12}",0.931185944363104,0.9366715758468336,0.9413533834586466,0.9394387001477105,0.9106881405563689,0.9318675488745327,0.011130264919817605,49
98,3.1029512882232666,1.7703164730826173,0.12806425094604493,0.06272384371369412,LogisticRegression(),0.1,400,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 15}",0.9298245614035088,0.95,0.9359165424739195,0.9601181683899557,0.9203539823008849,0.9392426509136538,0.014198964741176535,35
99,3.1273151874542235,0.18377747564809374,0.18617959022521974,0.09042968881928982,LogisticRegression(),0.1,400,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.1, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 25}",0.933920704845815,0.9469026548672567,0.9402985074626866,0.9571639586410635,0.9258160237388724,0.9408203699111389,0.010743511579984447,20
100,2.3858698844909667,0.3881688535589169,0.15728254318237306,0.052696030848260064,LogisticRegression(),0.2,100,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 8}",0.925764192139738,0.9284671532846716,0.9388971684053651,0.933920704845815,0.9040697674418605,0.9262237972234899,0.011965798284074184,112
101,2.886399841308594,0.47336680666770004,0.17836408615112304,0.0327503880331784,LogisticRegression(),0.2,100,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 10}",0.9327485380116959,0.9372262773722628,0.9343283582089552,0.9472140762463344,0.8995633187772926,0.9302161137233081,0.01613065832387481,66
102,3.2267194271087645,0.3506536648986845,0.3756234645843506,0.2564576380755401,LogisticRegression(),0.2,100,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 12}",0.9300291545189504,0.9413489736070382,0.9347496206373292,0.9410029498525073,0.9053857350800583,0.9305032867391766,0.013244013012787914,62
103,3.298092985153198,0.6844421781847898,0.1379572868347168,0.02897498674822587,LogisticRegression(),0.2,100,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 15}",0.9317851959361393,0.9519650655021834,0.9420505200594353,0.9601181683899557,0.9208211143695014,0.9413480128514431,0.013988102737322079,15
104,3.3407363891601562,0.5247101024669024,0.12916312217712403,0.03815450397640275,LogisticRegression(),0.2,100,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 100, 'pca__n_components': 25}",0.9403202328966521,0.9441176470588235,0.9420505200594353,0.9585798816568047,0.9258160237388724,0.9421768610821177,0.010430395611156771,8
105,3.1343013763427736,0.787643651065028,0.12547502517700196,0.04126252792528079,LogisticRegression(),0.2,200,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 8}",0.925764192139738,0.9284671532846716,0.9388971684053651,0.9352941176470588,0.9040697674418605,0.9264984797837389,0.01215362263665319,109
106,3.266430711746216,1.161103529921568,0.22809276580810547,0.16109193518406625,LogisticRegression(),0.2,200,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 10}",0.9327485380116959,0.9372262773722628,0.9343283582089552,0.9472140762463344,0.8995633187772926,0.9302161137233081,0.01613065832387481,66
107,2.5501816272735596,0.6518948495994932,0.15193662643432618,0.08188245436549572,LogisticRegression(),0.2,200,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 12}",0.9300291545189504,0.9413489736070382,0.9349470499243571,0.9410029498525073,0.9053857350800583,0.9305427725965822,0.013256902258228863,60
108,2.3668864727020265,0.17100250063963743,0.15674376487731934,0.03575541733723432,LogisticRegression(),0.2,200,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 15}",0.9302325581395349,0.9505813953488372,0.9390787518573551,0.9601181683899557,0.9194729136163983,0.9398967574704162,0.0143823935826633,30
109,3.1444364547729493,0.1737038669037056,0.12461299896240234,0.033646745062639635,LogisticRegression(),0.2,200,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 200, 'pca__n_components': 25}",0.9372262773722628,0.9501466275659824,0.9432835820895522,0.9587020648967551,0.9278350515463918,0.9434387206941889,0.010583559908985022,1
110,2.9599921703338623,0.7654944325115368,0.34224562644958495,0.27365723749014814,LogisticRegression(),0.2,300,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 8}",0.925764192139738,0.9284671532846716,0.9388971684053651,0.9352941176470588,0.9040697674418605,0.9264984797837389,0.01215362263665319,109
111,3.895005130767822,0.9054431303251099,0.09425053596496583,0.012693534225084192,LogisticRegression(),0.2,300,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 10}",0.9327485380116959,0.9372262773722628,0.9343283582089552,0.9486049926578561,0.8995633187772926,0.9304942970056125,0.016430604971518544,63
112,2.8235748291015623,1.3060745825477686,0.12832179069519042,0.10672479868813399,LogisticRegression(),0.2,300,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 12}",0.9300291545189504,0.9413489736070382,0.9333333333333333,0.9410029498525073,0.9053857350800583,0.9302200292783775,0.013165075325416746,64
113,3.2803627014160157,1.5452120341216806,0.16500568389892578,0.10818497216603842,LogisticRegression(),0.2,300,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 15}",0.9317851959361393,0.9505813953488372,0.9390787518573551,0.9601181683899557,0.9194729136163983,0.940207285029737,0.014185801146393085,26
114,2.5200228691101074,0.11447859424815977,0.2682988166809082,0.08724367164689702,LogisticRegression(),0.2,300,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 300, 'pca__n_components': 25}",0.9403202328966521,0.9487554904831625,0.9387144992526159,0.9574155653450808,0.9230769230769231,0.9416565422108869,0.011440152649604624,13
115,3.8383340358734133,1.650349231338555,0.11547985076904296,0.013599685742261107,LogisticRegression(),0.2,400,8,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 8}",0.925764192139738,0.9284671532846716,0.9388971684053651,0.9352941176470588,0.9040697674418605,0.9264984797837389,0.01215362263665319,109
116,3.1824971199035645,1.509082108700291,0.08118829727172852,0.027206913472462596,LogisticRegression(),0.2,400,10,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 10}",0.9327485380116959,0.9372262773722628,0.9343283582089552,0.9472140762463344,0.8995633187772926,0.9302161137233081,0.01613065832387481,66
117,3.8143894195556642,1.7362690849145772,0.11702704429626465,0.07233315686458822,LogisticRegression(),0.2,400,12,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 12}",0.9300291545189504,0.9399707174231332,0.9333333333333333,0.9410029498525073,0.9053857350800583,0.9299443780415965,0.012941704996047783,69
118,1.7418970584869384,0.10418710842211272,0.0862706184387207,0.05236448155985007,LogisticRegression(),0.2,400,15,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 15}",0.9317851959361393,0.9532163742690059,0.9406528189910979,0.9601181683899557,0.9194729136163983,0.9410490942405195,0.01458204861053621,18
119,2.1410979270935058,0.2119572488859968,0.09171133041381836,0.031106496858415107,LogisticRegression(),0.2,400,25,"{'ada_boost_l__estimator': LogisticRegression(), 'ada_boost_l__learning_rate': 0.2, 'ada_boost_l__n_estimators': 400, 'pca__n_components': 25}",0.9375907111756169,0.9486049926578561,0.9415292353823088,0.9587020648967551,0.9264705882352942,0.9425795184695662,0.01078639669734797,4
